id,name,code,district_id
6285,ห้วยหลัว,47140,1400
6286,ห้วยห้อม,58120,1589
6287,ห้วยเกตุ,66110,1375
6288,ห้วยเม็ก,46170,1468
6289,ห้วยแก้ง,35140,1003
6290,ห้วยแก้ว,56000,1423
6291,ห้วยแก้ว,50130,1151
6292,ห้วยแก้ว,66130,1393
6293,ห้วยแถลง,30240,1469
6294,ห้วยแร้ง,23000,1580
6295,ห้วยแห้ง,61140,1245
6296,ห้วยแห้ง,18110,1335
6297,ห้วยแอ่ง,44000,1777
6298,ห้วยโก๋น,30000,1792
6299,ห้วยโป่ง,58000,1799
6300,ห้วยโป่ง,21000,1662
6301,ห้วยโป่ง,15120,1495
6302,ห้วยโป่ง,67140,1308
6303,ห้วยใหญ่,20150,1390
6304,ห้วยใหญ่,60110,1299
6305,ห้วยใหญ่,15240,1447
6306,ห้วยใหญ่,67000,1783
6307,ห้วยไคร้,57130,1150
6308,ห้างฉัตร,52190,1470
6309,องครักษ์,26120,1471
6310,องครักษ์,14120,1502
6311,องครักษ์,72150,1524
6312,ออนเหนือ,50130,1151
6313,อาเนาะรู,94000,1738
6314,อีสานเขต,30000,1790
6315,อุ่มเม่า,46120,1263
6316,อุ่มเม่า,45110,1163
6317,อุ่มเม้า,45170,1384
6318,อู่ตะเภา,17110,1261
6319,อ่างคีรี,22150,972
6320,อ่างศิลา,20000,1709
6321,อ่างศิลา,34110,1748
6322,อ่างแก้ว,14120,1502
6323,อ่าวน้อย,77000,1808
6324,อ่าวใหญ่,23000,1580
6325,อ้อมน้อย,74110,1596
6326,อ้อมใหญ่,73110,1287
6327,เกาะกลาง,81150,1569
6328,เกาะขนุน,24120,1537
6329,เกาะขวาง,22000,1753
6330,เกาะช้าง,57130,1150
6331,เกาะช้าง,23170,1472
6332,เกาะพยาม,85000,1661
6333,เกาะลิบง,92110,1001
6334,เกาะสุกร,92120,1410
6335,เกาะหมาก,23000,1317
6336,เกาะหมาก,93120,1412
6337,เกาะหลัก,77000,1808
6338,เกาะหวาย,26130,1083
6339,เกาะเกิด,13160,1388
6340,เกาะเต่า,93110,1415
6341,เกาะเต่า,84280,1568
6342,เกาะเทโพ,61000,1781
6343,เกาะเปาะ,94170,1297
6344,เกาะเพชร,80170,1132
6345,เกาะแก้ว,45120,1332
6346,เกาะแก้ว,32170,1454
6347,เกาะแก้ว,83000,1716
6348,เกาะแก้ว,15120,1495
6349,เกาะแต้ว,90000,1665
6350,เกาะใหญ่,90270,1675
6351,เก่ากลอย,39170,1049
6352,เก่างิ้ว,40120,883
6353,เขวาทุ่ง,45170,1384
6354,เขวาใหญ่,44150,1598
6355,เขาคีริส,62110,1690
6356,เขาชนกัน,60150,1339
6357,เขาชัยสน,93130,1475
6358,เขาชายธง,60190,1032
6359,เขาวิเศษ,92000,1432
6360,เขาเจียก,93000,1714
6361,เขาเพิ่ม,26110,1076
6362,เขื่องคำ,35000,1660
6363,เขื่องใน,34150,1476
6364,เข็กน้อย,67270,1139
6365,เค็งใหญ่,37240,1464
6366,เจดีย์คำ,56110,1322
6367,เจริญสุข,30000,1790
6368,เจ็ดริ้ว,74120,1405
6369,เจ้าปลุก,13150,1101
6370,เจ้าเจ็ด,13110,929
6371,เชิงกลัด,16130,1389
6372,เชิงคีรี,96210,1280
6373,เชิงทะเล,83110,907
6374,เชิงเนิน,21000,1662
6375,เชียงกลม,42150,961
6376,เชียงของ,55150,1052
6377,เชียงคาน,42110,1478
6378,เชียงคาน,55160,1572
6379,เชียงดาว,50170,1479
6380,เชียงทอง,63180,1273
6381,เชียงบาน,56110,1322
6382,เชียงพิณ,41000,1761
6383,เชียงยืน,44160,1480
6384,เชียงยืน,41000,1761
6385,เชียงสือ,47230,1593
6386,เชียงแรง,56110,970
6387,เชียงแหว,41110,1356
6388,เชียรเขา,30000,1789
6389,เด่นใหญ่,17130,991
6390,เตราะบอน,94110,1288
6391,เต่าเล่า,13270,1224
6392,เถินบุรี,52160,924
6393,เทพนิมิต,22140,1721
6394,เทพนิมิต,62210,1614
6395,เทพนิมิต,23130,1320
6396,เทพรักษา,32150,986
6397,เทพเสด็จ,50220,1512
6398,เนินกุ่ม,65110,1611
6399,เนินทราย,23000,1580
6400,เนินศาลา,60170,1347
6401,เปาะเส้ง,95000,1582
6402,เพชรชมภู,62000,1671
6403,เพชรละคร,67140,1308
6404,เพี้ยราม,32000,1760
6405,เพ็กใหญ่,40120,883
6406,เมาะมาวี,94160,974
6407,เมืองคอง,50170,1479
6408,เมืองงาย,50170,1479
6409,เมืองจัง,55000,1258
6410,เมืองชุม,57210,1488
6411,เมืองทอง,45000,1758
6412,เมืองนาท,30290,1601
6413,เมืองบัว,32190,1510
6414,เมืองบัว,45150,1649
6415,เมืองปอน,58140,1007
6416,เมืองปัก,30150,1411
6417,เมืองปาน,52240,1484
6418,เมืองฝาง,31000,1776
6419,เมืองพาน,57120,891
6420,เมืองพาน,41160,1237
6421,เมืองมาย,52120,1143
6422,เมืองยาง,30270,1485
6423,เมืองยาง,31110,905
6424,เมืองยาว,52190,1470
6425,เมืองลีง,32180,1018
6426,เมืองหมี,43000,1743
6427,เมืองเดช,34160,1323
6428,เมืองเตา,44110,1770
6429,เมืองแคน,33160,1267
6430,เมืองแปง,58130,887
6431,เมืองแฝก,31130,1550
6432,เมืองแหง,50350,1490
6433,เมืองโดน,30180,1077
6434,เมืองใต้,33000,1759
6435,เมืองไผ่,31160,1000
6436,เมืองไผ่,27120,1646
6437,เมืองไผ่,31210,1295
6438,เมืองไพร,45120,1332
6439,เวียงคอย,76000,1763
6440,เวียงคุก,43000,1743
6441,เวียงชัย,44110,1770
6442,เวียงชัย,57210,1488
6443,เวียงตาล,52190,1470
6444,เวียงต้า,54150,892
6445,เวียงทอง,54000,1293
6446,เวียงมอก,52160,924
6447,เวียงยอง,51000,1664
6448,เวียงสระ,84190,1489
6449,เวียงใต้,58130,887
6450,เสนานิคม,10900,1184
6451,เสมาใหญ่,30120,1217
6452,เสม็ดใต้,24110,1222
6453,เสริมขวา,52210,1491
6454,เสาธงชัย,33110,1597
6455,เสาธงหิน,11140,1229
6456,เสาเดียว,31240,1459
6457,เสือเฒ่า,44160,1480
6458,เสือโก้ก,44120,1438
6459,เหล่างาม,34340,1503
6460,เหล่าทอง,38170,1498
6461,เหล่ายาว,51130,1408
6462,เหล่าหมี,49120,1026
6463,เหล่าแดง,34000,1370
6464,แก่งเค็ง,34270,1677
6465,แก่งโสภา,65130,1108
6466,แคนเหนือ,40110,1244
6467,แจ่มหลวง,58130,1722
6468,แซงบาดาล,46150,1114
6469,แดนชุมพล,54120,896
6470,แมดนาท่ม,47280,1746
6471,แม่ขะนิง,55110,1331
6472,แม่คะตวน,58110,984
6473,แม่จะเรา,63140,1493
6474,แม่จั๊วะ,54110,1324
6475,แม่นาจาง,58120,1589
6476,แม่นาวาง,50280,1152
6477,แม่ระมาด,63140,1493
6478,แม่รำพึง,77140,1391
6479,แม่หล่าย,54000,1585
6480,แม่หอพระ,50150,1153
6481,แม่เกิ๋ง,54160,1270
6482,แม่เล่ย์,60150,1339
6483,แม่เหียะ,50000,1782
6484,แสงสว่าง,41340,1306
6485,แสนภูดาษ,24140,1532
6486,แหลมกลัด,23000,1580
6487,แหลมทราย,86110,1310
6488,แหลมโตนด,93110,1180
6489,แหลมใหญ่,75000,1802
6490,โกตาบารู,95140,979
6491,โกรกกราก,74000,1778
6492,โกรกแก้ว,31110,1592
6493,โขงเจียม,34220,1494
6494,โคกกว้าง,38000,1395
6495,โคกขมิ้น,42130,1433
6496,โคกขมิ้น,31250,1620
6497,โคกชะงาย,93000,1714
6498,โคกชำแระ,34160,1682
6499,โคกตะบอง,70190,1201
6500,โคกพุทรา,14120,1502
6501,โคกมะขาม,31140,1534
6502,โคกลำพาน,13240,1717
6503,โคกสว่าง,18000,1740
6504,โคกสว่าง,31210,1295
6505,โคกสว่าง,45140,1090
6506,โคกสว่าง,45210,1300
6507,โคกสว่าง,48160,1080
6508,โคกสว่าง,34360,989
6509,โคกสะบ้า,92170,955
6510,โคกสะอาด,41000,1761
6511,โคกสะอาด,31130,1550
6512,โคกสะอาด,36110,1257
6513,โคกสะอาด,36250,1731
6514,โคกสะอาด,32140,1079
6515,โคกสะอาด,46130,1183
6516,โคกสะอาด,18170,1305
6517,โคกสะอาด,67170,1112
6518,โคกสะอาด,34260,1215
6519,โคกสำราญ,35120,1487
6520,โคกสำราญ,40110,1242
6521,โคกสำโรง,15120,1495
6522,โคกหล่าม,33120,1732
6523,โคกเครือ,46220,1640
6524,โคกเคียน,82110,1514
6525,โคกเคียน,96000,1754
6526,โคกเจริญ,82180,1034
6527,โคกเจริญ,15250,1496
6528,โคกเดื่อ,60220,1168
6529,โคกเพลาะ,20140,1417
6530,โคกเหล็ก,31000,1314
6531,โคกโพธิ์,94120,1497
6532,โชคนาสาม,32140,1079
6533,โชคเหนือ,32220,981
6534,โตนดด้วน,93110,1180
6535,โต๊ะเด็ง,96140,1561
6536,โนนกาหลง,34110,1748
6537,โนนขมิ้น,39000,1803
6538,โนนตาเถร,30360,1160
6539,โนนนาจาน,46160,908
6540,โนนปอแดง,42240,962
6541,โนนพะยอม,40180,903
6542,โนนภิบาล,44190,930
6543,โนนสว่าง,38000,1713
6544,โนนสว่าง,45150,1649
6545,โนนสะอาด,40330,1345
6546,โนนสะอาด,41240,1499
6547,โนนสะอาด,36140,1509
6548,โนนสะอาด,39180,1698
6549,โนนสะอาด,46170,1468
6550,โนนสะอาด,47140,1400
6551,โนนสะอาด,40130,942
6552,โนนสะอาด,40210,1460
6553,โนนสำราญ,30440,1719
6554,โนนสำราญ,33110,1597
6555,โนนสำราญ,36000,1735
6556,โนนเจริญ,31180,1397
6557,โนนเปือย,35140,1003
6558,โนนเมือง,39140,1158
6559,โนนเมือง,39170,1049
6560,โนนเมือง,30290,1601
6561,โนนเหล็ก,61000,1781
6562,โนนโพธิ์,37000,1798
6563,โป่งแพร่,57000,1147
6564,โพธิ์งาม,25130,1616
6565,โพธิ์ชัย,43000,1743
6566,โพธิ์ชัย,16110,1648
6567,โพธิ์ชัย,44120,1438
6568,โพธิ์ชัย,45140,1090
6569,โพธิ์ชัย,33120,1732
6570,โพธิ์ชัย,39000,1803
6571,โพธิ์ตรุ,13240,1717
6572,โพธิ์ตาก,43130,1501
6573,โพธิ์ตาก,48000,1712
6574,โพธิ์ทอง,80160,1204
6575,โพธิ์ทอง,45110,1163
6576,โพธิ์ทอง,45000,1557
6577,โพธิ์ทอง,45120,1332
6578,โพธิ์ทอง,62120,1617
6579,โพธิ์ศรี,33170,1535
6580,โพธิ์ศรี,45230,1500
6581,โพธิ์ศรี,34110,1748
